32,г.,Дятьково;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Жуковка;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Злынка;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Карачев;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Клинцы;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Мглин;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Новозыбков;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Почеп;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Севск;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Сельцо;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Стародуб;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Сураж;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Трубчевск;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Унеча;;;;;;;;;;;;;;;;;;;;;;;;;;
32,г.,Фокино;;;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Акуличское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Алешенское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Алешинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Аркинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Быховское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Бяковское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Веребское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Воробейнское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Вороновское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Выгоничское;городское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Глинищевское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Глодневское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Добриковское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Доброводское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Добрунское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Домашовское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Дубровское;городское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Дубровское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Жирятинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Журиничское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Игрицкое;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Кокинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Коржовоголубовское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Красносельское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Крупецкое;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Литижское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Лопандинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Лутенское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Марьинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Мирнинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Мичуринское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Морачевское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Мужиновское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Навлинское;городское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Надвинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Новосельское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Новоямское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Орменское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Отрадненское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Пеклинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Подлесно-Новосельское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Пушкинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Рековичское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Рогнединское;городское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Роговское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Рябчинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Селиловичское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Сергеевское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Сещинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Сныткинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Сосновское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Стекляннорадицкое;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Столбовское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Супоневское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Троебортновское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Тюнинское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Усожское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Утынское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Федоровское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Хмелевское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Чемлыжское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Чернетовское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
32,тер,Шаровичское;сельское;поселение;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Александров;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Владимир;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Вязники;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Гороховец;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Гусь-Хрустальный;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Камешково;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Карабаново;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Киржач;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Ковров;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Кольчугино;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Костерево;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Курлово;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Лакинск;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Меленки;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Муром;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Петушки;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Покров;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Радужный;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Собинка;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Струнино;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Судогда;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Суздаль;;;;;;;;;;;;;;;;;;;;;;;;;;
33,г.,Юрьев-Польский;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Балакирево;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Вольгинский;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Городищи;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Красная;Горбатка;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Мелехово;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Мстёра;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Никологоры;;;;;;;;;;;;;;;;;;;;;;;;;;
33,п,Ставрово;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Волгоград;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Волжский;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Дубовка;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Жирновск;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Калач-на-Дону;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Камышин;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Котельниково;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Котово;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Краснослободск;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Ленинск;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Михайловка;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Николаевск;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Новоаннинский;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Палласовка;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Петров;Вал;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Серафимович;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Суровикино;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Урюпинск;;;;;;;;;;;;;;;;;;;;;;;;;;
34,г.,Фролово;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Бабаево;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Белозерск;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Великий;Устюг;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Вологда;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Вытегра;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Грязовец;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Кадников;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Кириллов;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Красавино;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Никольск;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Сокол;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Тотьма;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Устюжна;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Харовск;;;;;;;;;;;;;;;;;;;;;;;;;;
35,г.,Череповец;;;;;;;;;;;;;;;;;;;;;;;;;;
35,с.п.,Подлесное;;;;;;;;;;;;;;;;;;;;;;;;;;
35,с.п.,Семенковское;;;;;;;;;;;;;;;;;;;;;;;;;;
35,с.п.,Сосновское;;;;;;;;;;;;;;;;;;;;;;;;;;
35,с.п.,Старосельское;;;;;;;;;;;;;;;;;;;;;;;;;;
35,с/мо,Городское;поселение;поселок;Шексна;;;;;;;;;;;;;;;;;;;;;;;
35,с/мо,Сельское;поселение;Ершовское;;;;;;;;;;;;;;;;;;;;;;;;
35,с/мо,Сельское;поселение;Никольское;;;;;;;;;;;;;;;;;;;;;;;;
35,с/п,Мегорское;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Бобров;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Богучар;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Борисоглебск;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Бутурлиновка;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Воронеж;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Воронеж-45;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Калач;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Лиски;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Нововоронеж;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Новохопёрск;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Острогожск;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Павловск;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Поворино;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Россошь;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Семилуки;;;;;;;;;;;;;;;;;;;;;;;;;;
36,г.,Эртиль;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Вичуга;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Гаврилов;Посад;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Заволжск;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Иваново;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Кинешма;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Кохма;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Наволоки;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Плес;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Приволжск;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Пучеж;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Родники;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Тейково;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Фурманов;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Шуя;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Южа;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Юрьевец;;;;;;;;;;;;;;;;;;;;;;;;;;
37,г.,Комсомольск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Алзамай;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Ангарск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Байкальск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Бирюсинск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Бодайбо;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Братск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Вихоревка;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Железногорск-Илимский;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Зима;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Иркутск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Киренск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Нижнеудинск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Саянск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Свирск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Слюдянка;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Тайшет;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Тулун;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Усолье-Сибирское;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Усть-Илимск;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Усть-Кут;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Черемхово;;;;;;;;;;;;;;;;;;;;;;;;;;
38,г.,Шелехов;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Багратионовск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Балтийск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Гвардейск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Гусев;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Зеленоградск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Калининград;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Краснознаменск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Ладушкин;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Мамоново;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Неман;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Нестеров;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Озерск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Пионерский;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Полесск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Правдинск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Приморск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Светлогорск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Светлый;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Славск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Советск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Черняховск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,г.,Гурьевск;;;;;;;;;;;;;;;;;;;;;;;;;;
39,пгт,Янтарный;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Балабаново;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Белоусово;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Боровск;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Ермолино;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Жуков;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Калуга;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Киров;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Козельск;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Кондрово;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Кременки;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Малоярославец;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Медынь;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Мещовск;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Мосальск;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Обнинск;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Сосенский;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Спас-Деменск;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Сухиничи;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Таруса;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Юхнов;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Юхнов-1;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Жиздра;;;;;;;;;;;;;;;;;;;;;;;;;;
40,г.,Людиново;;;;;;;;;;;;;;;;;;;;;;;;;;
41,г.,Вилючинск;;;;;;;;;;;;;;;;;;;;;;;;;;
41,г.,Елизово;;;;;;;;;;;;;;;;;;;;;;;;;;
41,г.,Петропавловск-Камчатский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Анжеро-Судженск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Белово;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Гурьевск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Калтан;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Кемерово;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Киселевск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Ленинск-Кузнецкий;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Мариинск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Междуреченск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Мыски;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Новокузнецк;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Осинники;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Полысаево;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Прокопьевск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Салаир;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Тайга;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Таштагол;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Топки;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Юрга;;;;;;;;;;;;;;;;;;;;;;;;;;
42,г.,Березовский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Белогорск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Верх-Чебула;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Зеленогорский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Ижморский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Итатский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Каз;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Комсомольск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Крапивинский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Мундыбаш;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Промышленная;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Спасск;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Темиртау;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Тисуль;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Тяжинский;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Шерегеш;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Яшкино;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Яя;;;;;;;;;;;;;;;;;;;;;;;;;;
42,пгт,Краснобродский;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Белая;Холуница;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Вятские;Поляны;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Зуевка;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Киров;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Кирс;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Луза;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Малмыж;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Мураши;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Нолинск;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Омутнинск;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Орлов;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Советск;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Сосновка;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Уржум;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Яранск;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Кирово-Чепецк;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Котельнич;;;;;;;;;;;;;;;;;;;;;;;;;;
43,г.,Слободской;;;;;;;;;;;;;;;;;;;;;;;;;;
43,пгт,Первомайский;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Аджимское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Адышевское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Александровское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Арыкское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Байсинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Белореченское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Березниковское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Биртяевское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Бобинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Богдановское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Большевистское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Большекитякское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Большеперелазское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Большепорекское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Большеройское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Буйское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Бурашевское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Бурмакинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Быдановское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Быстрицкое;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Великорецкое;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Верхобыстрицкое;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Верховинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Верховонданское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Вихаревское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Вичевское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Вишкильское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Вожгальское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Вонданское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Всехсвятское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Высокораменское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Вятское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Гарское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Гирсовское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Гостовское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Грековское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Гремячевское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Греховское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Гуренское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Дамаскинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Денисовское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Донауровское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Дубровское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Ежихинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Ершовское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Загарское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Зайцевское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Закаринское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Залазнинское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Зашижемское;;;;;;;;;;;;;;;;;;;;;;;;;;
43,с/п,Зимнякское;;;;;;;;;;;;;;;;;;;;;;;;;;
